OBJECTID,bcr_label,bcr_label_name,name_en,name_fr,name_sp,globalid,SHAPE_Length,SHAPE_Area
1366,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A640B242-FD67-4488-B931-207C23358057},30050.6740137722,38739580.8161667
1367,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CC1C81D4-138A-4BF7-8561-6F98A7AD6A53},12760.6077120538,4679809.06532977
1368,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9967DC26-E94C-4ACE-9852-67EE403E6582},4003.05172370027,843648.740969887
1369,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{40A3A332-3CB9-4E64-8A61-078A3E76C331},5159.89812534538,1191344.18094295
1370,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F9385E36-73DE-4853-83C0-FEA0AEE8030C},3646.13771485828,599078.590177543
1371,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5F188AEB-D6F5-4752-AAE2-9DDB132EFD86},35159.2277695762,25661674.6216775
1372,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5628CDB2-84FC-49FC-AFFF-8E04255C995A},3387.94334041563,574700.535151838
1373,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{51F22DC7-152F-4934-9355-485194ADC2DF},3949.44775215318,661780.35691601
1374,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0786D6C4-ED4B-45B8-84E0-A0333FD000F0},3715.98890732937,890481.314361709
1375,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4420C6C8-609C-4C8C-9FD5-6C2EEC046D6A},22630.5957708533,11240501.5008979
1376,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A126AC41-D8F0-4169-9DBB-391E6E4B6D51},4449.48377350178,855439.680050778
1377,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BEEECBB5-A5AD-437E-99F6-E0EE76F1BE98},11189.0487005439,3689299.22085837
1378,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BA794CBC-9110-4719-B6D7-B3541025EAC2},4727.87585403762,1111702.17990708
1379,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B7024F8B-B6ED-4B47-B1B2-6B107EC34470},9658.12588871033,5117097.19928652
1380,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EFB65383-36E7-4BD4-8D9E-504C88A99B6B},20347.6605231253,11838757.3964044
1381,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{ED603CDD-1508-4A45-9A9B-29CFAE89A428},8397.09365459221,3124286.23035956
1382,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A3E88E53-31B8-4A08-8BC6-FFF85AE465DF},5010.43643953276,1239460.68856625
1383,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5CBA5129-24CD-45C6-959B-C7D644196ACB},3471.69870238383,583734.328834647
1384,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9B89C40B-F969-44F9-B2F1-188CE541F11F},333120.745234483,1028684213.68742
1385,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4C8EED85-6014-4D30-92FE-C7F0F489E898},4521.05905911117,1038100.46794074
1386,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{940C6D27-296A-4E27-A89B-A4091177FFA5},3842.4030236907,551820.268002483
1387,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C123D0E1-6100-4058-9A70-782BBE224433},2947.96376912477,491380.14289366
1388,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{34C5EA0E-6B7C-4192-AFEE-19BEAC4EF09F},5948.65702837506,1212902.90469602
1389,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C986F32C-BEC8-4500-BBD6-C9CFD5511F16},5328.48097599068,1743526.8710665
1390,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B2DA93BB-F6B0-42F3-B57D-17BF46966622},8756.00047034691,3123612.49297195
1391,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9D47C07D-C98D-4CA8-8B6D-B73C0A84046F},13372.825312648,6195017.69516228
1392,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7848B1F6-1ED4-438B-ACFA-D8B799CA9D07},9229.14723237473,2980554.01213386
1393,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{DBB0F113-C227-4749-BAEE-4DADF8236592},31560.6605746566,18673348.8338381
1394,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C0D32561-C214-49FC-B7C1-BC016854E41D},6209.02461190005,1157913.89215478
1395,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{64796C80-8CE8-43BB-8D44-FF4A8DC754B1},3490.97174834875,682729.248739871
1396,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{FED417D1-0010-4DB4-A584-56649E429C48},2939.55617627222,295943.054037329
1397,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{82873ED1-8EB0-40A5-BB16-B86AEBC31EB7},3589.08940518673,688583.248947078
1398,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{22B7D0FD-4464-484F-B2DB-535EA5F62490},85906.3774098254,182583813.085866
1399,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{25C3E736-E6E0-4649-ADDC-3BC794F6F151},3895.44430979582,699179.594289276
1400,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{40560C4A-4B1E-46CF-9DA4-C70628040D39},6744.72714162859,1923659.88225382
1401,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{791F2DB8-7125-4840-BDCB-646B3B738542},3329.66963905379,528862.906837355
1402,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{66E7AF97-018F-4EE3-83F8-71614E845A37},3806.76440434695,837247.405930867
1403,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C18831A0-82D3-4AEF-BD9E-7921AC449478},8634.22829220514,2767273.34473368
1404,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{13D0E571-10B9-4E0C-9E74-E76B9109B7E2},4981.00453750324,1139552.85015823
1405,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{799B0BC7-5715-4E8F-AFAC-D1100F92402E},3565.93033721657,624412.961911715
1406,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4310CD49-5B17-443C-B4AE-3E79A6C0ABEC},9300.1072878395,2940946.93147537
1407,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{942F7765-4FA0-4906-9BE4-648F19C933C4},3003.31049298022,462680.045618028
1408,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{601D2F6A-8411-4982-ADFA-D1F558430FD1},3549.15924291537,507827.806692312
1409,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C9BCD273-E8F4-4BBA-A1D8-9275827FC8B2},6960.96908447386,1735591.03538916
1410,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D9519BD0-289C-495A-9774-233EEAD6C46C},4718.40195108004,1360526.54716115
1411,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{96A074CF-1701-4151-B7B7-BFC883778261},21727.788602312,11691668.4945555
1412,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C73E5069-5917-4D9D-B5F3-10DEC6B12568},3355.74756438122,592244.662755985
1413,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F636C056-CFC7-4B93-BFC1-B87DC38A2DA3},8940.02568000497,3891092.07008161
1414,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AEC1DC29-85F5-46F3-8FF9-B27DD03FDADE},3439.83942528132,548675.554998898
1415,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BA309F9B-3A09-41A9-846E-A53A0A31D366},4175.40514458634,1114061.51912995
1416,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{60DE7D56-F0F8-472A-9062-A2B8BD7549E2},3318.81709798005,694475.544159272
1417,3S,Southern Arctic,Southern Arctic,Plaine artique sud,,{1E3864A7-BAE2-4046-AA63-7170F694465B},5034.63082051806,893699.969251099
1418,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7A47A4F0-754F-40A0-BC5B-8365D398B263},3621.72019064223,752155.866199872
1419,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{DBE68BBD-B06E-40BA-952C-B3A6B226A134},2565.36420875896,245767.341409704
1420,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D8D95A9E-8B4D-4DDF-A8EE-92A769A0A991},7088.34712982552,2934154.26543194
1421,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B7341734-4824-411C-A32B-56191CE7FFC8},3805.44207824041,646239.315445146
1422,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CDE07788-D6E3-473C-8DE6-E4AEF6C98C87},129076.515244857,290676265.712112
1423,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{040B803C-5F26-4126-8F52-6489888CFBCA},18008.427749998,7198522.19454935
1424,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7B184738-6F84-457F-BA12-95D0557B0024},45971.1372507432,35683077.8952658
1425,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{18361844-AC6C-46F5-808D-B86B2104CF0E},3680.69255661064,682405.359654481
1426,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4B0DF40D-DF7D-4870-85AE-60DC8037C41E},4492.6736374671,1009883.75138719
1427,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9BEF528B-3759-4354-BCBE-55D108BB3C5C},3186.37452334959,630047.482011064
1428,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9A0C424F-1D46-4A0B-887E-0126BC70654E},4212.75616947106,1158180.85104421
1429,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F8E2CD8B-4350-4240-99E8-04EB41678997},5130.91024548265,1032765.71271378
1430,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{09C3472D-48CE-4DA3-AC6A-DCB688948F0B},5053.67109105076,1601959.30866913
1431,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3ACB2F62-C837-4783-A624-00EE68C126DA},11368.426004925,3212110.10851145
1432,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0E561B86-D839-4D52-99E4-BCEBAFBB7F34},4090.49634565798,642844.616860069
1433,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C7861ADA-9684-4947-922B-797E57ABBCF1},11735.2422007976,7412417.22317706
1434,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CA28B539-4E6B-4CD0-90E3-0B9F02F219C1},5366.74436072269,1326715.38132722
1435,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{22E547E8-9708-40A3-93F1-0E0DD2F21B90},4461.30103386422,673395.919801972
1436,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3B55C6D0-0A7E-4321-B0A2-2F0C311FD02F},3606.96555460444,661739.363737728
1437,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4FC947BE-6ED5-4410-882E-C06BD66546B4},3277.01863125467,713162.943582392
1438,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BC389AA2-60ED-47C1-8C4B-4C77D05145C6},7754.19120488792,2896642.38143377
1439,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E9B14AA6-5B74-4C89-A501-7BAE9BF66F43},25586.1719306851,17334865.6522592
1440,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{2C6027F5-13C9-4016-82A0-F2CB5F4C83AD},4078.9891387187,797863.851382748
1441,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{90A1FD6B-98C3-4150-80B7-ED9BBA3DBC0D},4120.2790261751,767521.308350562
1442,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{8C350D0F-A8A2-4EE8-8D4D-AA3A4AFE311A},7451.37884063234,2986095.3976116
1443,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{38A1CC8C-C974-40F2-BA47-686A7FDF4BED},7019.82099701125,1826999.81407773
1444,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7A517BC8-5151-47DE-97AF-D7BFEF5A1C9B},4637.50457962562,1004765.3130816
1445,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{8EEB8970-A935-4740-9984-EBA55AF47868},5217.63450774988,1199999.59943872
1446,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{47D32B9C-911E-4A25-BB5C-15E05D470B40},4080.71216764433,836474.986095316
1447,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F5408891-F9F7-413F-8771-8ED30FA1AD95},6048.87056987427,945303.95206396
1448,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{74EEA24A-67B7-4B26-87B1-30F4F0925C45},6436.29958003558,1395994.87004266
1449,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9B7DB721-F794-4086-B2C2-C7A4B610BB8C},3267.027105128,620055.717926846
1450,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1A8FBE36-8B13-4448-A622-D1498980121A},11870.0898275778,5794256.08119039
1451,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C34E6818-FDA9-438A-B9C0-A3DA74F8F090},5245.12200418697,1303311.76966182
1452,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3D58477F-6E9D-4C44-A6E4-4E1304244330},21123.2459204158,11014960.5162879
1453,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B3665C8C-302F-468D-A493-B4B4B49D17AC},3391.04320230193,654862.272142935
1454,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0A49BC67-8FAE-46D3-8194-47CA82FE3F2A},17931.4287277666,9941245.9643894
1455,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{6E8D0C69-39A8-4A64-A63D-4FB63A4BEEA3},8131.98858571425,2926018.88522289
1456,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B96C02A2-B0B5-4D79-9B4E-E069DFE53D28},3689.11908552899,841303.172079724
1457,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{65F5BB32-40ED-47A6-89D7-5E2AC8CBC4A9},6111.10288375104,1191363.26432337
1458,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4F826845-94E1-47C2-858D-08FAA97953FB},24272.3679693515,24008491.5682888
1459,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0F9F1AFA-65D0-49BD-9E47-C929CB64ED5B},3524.79438578884,512890.021500512
1460,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D4381D80-56BA-4C01-A721-1ECA567057DE},3744.86144521503,441779.461573044
1461,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4C166BC1-6065-4364-BE04-031AC67DF15C},4690.13771879212,752727.262532771
1462,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{2FF58CF9-A95C-4A43-8F74-E31080B3E364},4521.44682688847,1038745.02371651
1463,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{8B06B10A-59B8-4AAA-983D-BDE4093C3A59},3183.8899096112,622189.940094682
1464,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A307D344-7ABF-40A3-99C0-E7623AF6008C},9029.18185840875,4127925.19761182
1465,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{09092E8A-19D4-46FA-A7D2-74F40DFB9B17},4937.75448426252,972741.307110924
1466,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{67214750-9E6B-4AB0-A050-E6DF812884B2},3804.12600419777,531778.138284627
1467,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{898EB465-1C0D-472A-855D-BB831FB84C8D},8886.34364349961,2698109.17635606
1468,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9E71B8B5-AC9A-4271-86EB-81668B1D4A03},6510.86606474649,2289770.19935066
1469,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0F9E2708-2A90-43F1-BE7D-AD9887911C8D},28772.5110340146,19165567.763734
1470,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{DFCB6779-08CD-48CB-A6F9-9902A23C0FD6},24661.9448794833,19717521.4654818
1471,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{554B22FD-65F1-4AC5-BF1F-CCB75DE9EECD},3090.98129210164,406392.214178484
1472,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{45B6264B-74EC-4E59-A7C5-6EF4C6578BCE},4663.06328030575,1410432.94566382
1473,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A9753957-65D6-4684-8D61-0B8295227D4B},3840.09862436051,565943.670282067
1474,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EA702065-EF5A-44DC-914D-9CB1A05DA436},3402.07745237646,618293.684348661
1475,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3328A719-3BC9-462A-8534-5E260489E5B6},5164.80808482674,1553323.54952775
1476,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{162E3D60-DCE2-499B-86EA-C90DFA9BBDAD},3267.47278207984,355244.718317319
1477,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C73715DA-5C9A-4CBD-87F2-1275653D9882},7060.43995672515,2418512.90697539
1478,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{2DF215BF-8BDD-4247-BAB4-0E2120CD6F64},8843.04870624916,3360995.17838252
1479,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{FEE0E797-EF59-4D46-BCD8-ABF0E2A44E18},16261.2952163539,5623547.63096017
1480,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1AF10906-641E-46D1-8503-75A777C0A4AD},32652.6192442494,18441136.921862
1481,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{31112144-DB1B-4395-8408-019B6410A4EE},5157.84383124601,1477862.73215082
1482,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9F67946F-96A6-4A87-87F1-46FE9902D0E9},7109.3231870607,3321497.35230904
1483,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{147E16CD-0C67-44A0-AF00-41151436FE0E},4739.07223212856,1507468.3878518
1484,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{6F07064A-78AF-41F4-9B05-A32A79333A84},11070.4630453408,4906710.60204857
1485,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4B33B52E-1102-43C6-8E86-1E33EBB57EB6},4056.80765113154,679312.795711103
1486,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B8840769-4AFA-4E3A-97BB-DDA701525A29},3961.22950436884,958916.76639727
1487,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{51D2589C-8892-4514-898E-E27AD79DC212},10489.351070246,3892471.98988527
1488,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{69E5A608-8DF6-4976-B64B-C5C4D9940331},5215.75987775061,1548506.48375804
1489,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EF723ECA-3693-47E5-B66E-22098EDA8BBF},5567.73081341518,1793163.53777505
1490,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AB2A5D75-AFAA-4F02-9DF3-752E20EE8F1F},11264.0790734667,3695379.0706782
1491,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{8E99E008-0D2E-4798-8E2C-C6F0CDD22274},3378.49232715392,463838.094673612
1492,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A0D64909-1C33-413E-A0F1-9CE85F773D08},59084.2659280326,39627664.0632986
1493,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E361CCD8-3439-45E8-95F0-A65E6A5309A2},24128.6783656446,12386887.3791888
1494,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{ADC19056-082D-490F-829D-074BDEF592D4},7170.55626367927,2594909.57124909
1495,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{6CDE3EAA-05BE-4278-86C7-221CD8A0698A},27248.9934194166,18417332.9623211
1496,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{68471DC7-DCD3-4278-83CC-A6170173F3AD},6479.87280911655,1288674.70345645
1497,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{24F47D19-BA61-430E-BF19-6F857149EFDB},7214.42754996654,1862612.41418121
1498,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{95BD42F6-A0DC-48E5-BB77-42FECD647603},16408.0912914601,7336263.01599201
1499,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{6DC36862-61C3-4EEB-84A9-FBD6E15C9BF8},7858.05147053287,3031463.00671228
1500,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F03E546B-31E9-4F8C-8444-EEA428E303AD},28671.4175984187,29451329.8954535
1501,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E8BA0522-A27F-4B03-ADE9-98EAF1419C06},23070.8627884018,8263170.01585998
1502,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{173EF2BC-3BB7-4E39-B6CC-B154C8D8715F},5167.35441161679,1543702.64822977
1503,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D9BC1589-DDBB-4F3C-9D89-2FE6FF878DA3},3813.67700120523,730047.051966884
1504,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{61F2D8ED-E243-4DCF-BC51-0B7BE1FB7CF9},9419.82728986995,4381284.0449491
1505,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{ECC43C33-7802-473D-8190-7ADB5396B898},4930.06053891196,1122301.41882832
1506,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1AE735F4-2373-423E-968C-566A1D3D1B60},3280.36265942498,510566.895092763
1507,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0F7BD564-C74A-4310-8D48-C547A6C75AB0},3450.59368495508,702787.700041978
1508,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D15C529B-D756-48CA-B322-1C8F80ADE441},2257.42859830355,298768.563015599
1509,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F76EE2CA-03E9-4571-B9D3-363CCD802A6D},3223.49260676887,470172.685004041
1510,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A65BF47D-9CBD-4985-8500-8E3D00E7CB93},7033.41820540892,1616478.62139399
1511,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{50011A12-822E-4651-AE5D-5F7E3EABD663},10313.0705953641,3254395.15345111
1512,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{02892ECE-5EB5-4084-9B5B-5E9E55B52491},4138.15144653439,975000.768481743
1513,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EDD81E74-2BB6-4FCD-B505-8F6057C31DA3},6690.43921395895,2041857.06262128
1514,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{ED708405-594F-4F2A-A7CA-0E98111868B0},12334.6825043469,5203357.44319565
1515,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{98E774A6-1ACD-4D02-8570-803A44D841CD},11691.0908194217,6791446.87049939
1516,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E0B69C8F-1140-4C72-969F-4DCEA47468E7},9902.77830534815,5066334.67293542
1517,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{083117A6-82FB-45D0-A29F-1ED27A02579C},6820.70180453261,2344593.33977167
1518,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5389DAC8-6EE4-4FA4-B91E-5E65D6563344},4427.37405738983,823103.600101107
1519,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3DD22EA2-9DDA-4576-B409-C633F40A9B24},35925.1129924228,19374969.041644
1520,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0FDBC74B-9C8C-4263-8456-2DFC2C8A62C4},3721.6972589168,918534.48157723
1521,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{51C64C5C-77FA-4BCC-A6CD-3F006EBA4B06},6793.65137791427,2195123.33325977
